facility_num,hour_start,raw_sessions,clean_sessions,clean_unique_devices,trusted_unique_devices,local_unique_devices,hour_of_day,date,clean_unique_devices_dedup,trusted_unique_devices_dedup,footfall_plan_a,capture_rate_facility,hod_factor,hod_factor_profile,density_factor,footfall_plan_b_per_sensor,footfall_plan_b,footfall_plan_b_profile_hod,zscore_global,zscore_robust,zscore_hod_baseline,residual_hod,is_anomaly_global,is_anomaly_robust,is_anomaly_hod,is_anomaly_consensus,stl_residual,stl_zscore,is_anomaly_stl
66330,2026-04-20 11:00:00+00:00,4305,4297.0,4284.0,22.0,4261.0,11,2026-04-20,3834.0,12.0,568.67,0.1268681997422934,1.0701127791564455,1.0473082706766916,0.85,494.37,442.44,509.42,0.7521660057622698,0.9385317353297953,-0.42358482759074095,-56.264285714285734,False,False,False,False,147.66476148962522,18.873104800200167,True
66340,2026-04-26 02:00:00+00:00,189,185.0,185.0,0.0,178.0,2,2026-04-26,181.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,81.6,79.83,187.84,-0.7841795331249598,-0.5269912567760774,-0.42165577241001456,-49.74285714285715,False,False,False,False,9.775696910076135,0.13360028057298245,False
66333,2026-04-23 15:00:00+00:00,745,739.0,739.0,11.0,731.0,15,2026-04-23,720.0,10.0,542.82,0.5189040965171188,0.5266127405031122,1.0,0.85,171.65,167.24,373.61,-0.17589025515960632,2.5424444926228142,-0.4187434053048053,-141.2028571428571,False,False,False,False,-65.09872886259703,-1.882898900519439,False
66342,2026-04-24 03:00:00+00:00,82,81.0,81.0,1.0,81.0,3,2026-04-24,74.0,1.0,519.33,0.5189040965171188,0.9999999927903216,2.0,0.85,35.73,32.64,76.8,-0.6582703027877844,-0.4969726117650739,-0.4172698829099359,-30.53285714285714,False,False,False,False,-42.71770330711706,-0.4240749912362488,False
66333,2026-04-24 10:00:00+00:00,1631,1630.0,1623.0,15.0,1615.0,10,2026-04-24,1586.0,14.0,552.22,0.5189040965171188,0.9792008154013185,1.1640385706182643,0.85,700.96,684.98,957.98,1.2306858464243402,12.501402023249147,0.4171854157635031,207.17285714285714,False,True,False,False,50.60839298106174,1.1297472151184726,False
66332,2026-04-20 02:00:00+00:00,26,23.0,23.0,0.0,23.0,2,2026-04-20,22.0,0.0,516.98,0.5189040965171188,0.9999998722053931,2.0,0.85,10.14,9.7,22.83,-0.6989869328253361,-0.6446559877500413,-0.41616469038209075,-8.82857142857143,False,False,False,False,-19.081267254523482,-0.4702390558784561,False
66336,2026-04-26 08:00:00+00:00,1218,1211.0,1208.0,22.0,1202.0,8,2026-04-26,1163.0,17.0,568.67,0.5189040965171188,0.9989644695743897,1.1561690140845071,0.85,532.26,512.43,697.73,-0.04088088440240223,0.29802423168522396,-0.4154917594522251,-33.174285714285816,False,False,False,False,14.882233515690587,0.5847569816330079,False
66335,2026-04-23 11:00:00+00:00,3695,3689.0,3672.0,18.0,3657.0,11,2026-04-23,3600.0,15.0,559.27,0.5189040965171188,0.9359340011553848,0.5,0.85,1515.84,1486.12,934.03,2.2144935456094137,3.6846176567413287,0.41545553924587697,274.2842857142855,False,True,False,False,2.179845098774649,0.08183198276679318,False
66333,2026-04-24 12:00:00+00:00,2382,2379.0,2375.0,32.0,2366.0,12,2026-04-24,2323.0,31.0,592.16,0.5189040965171188,0.846313658188328,0.8075076729361769,0.85,886.55,867.13,973.38,1.7255439545548996,16.005137709507864,0.414824477362591,259.4771428571429,False,True,False,False,44.46353608571894,0.9697546497349974,False
66332,2026-04-24 11:00:00+00:00,1957,1950.0,1945.0,47.0,1917.0,11,2026-04-24,1797.0,25.0,627.4,0.5189040965171188,0.9359340011553848,0.5121792951981631,0.85,802.92,741.82,477.59,0.499822754117606,2.584114607437646,-0.4145751162992859,-402.5514285714286,False,False,False,False,-29.343823795148836,-0.6805267234836314,False
66332,2026-04-26 17:00:00+00:00,1556,1551.0,1548.0,18.0,1537.0,17,2026-04-26,1429.0,4.0,559.27,0.5189040965171188,0.7128761131977971,0.6600836281762624,0.85,486.73,449.32,489.46,0.02086871184200831,1.2941411070655777,-0.4135444160176726,-228.67571428571438,False,False,False,False,-2.3197080451975296,-0.12678183080962172,False
66338,2026-04-26 17:00:00+00:00,32,29.0,28.0,2.0,28.0,17,2026-04-26,27.0,2.0,521.67,0.1268681997422934,1.015644275641629,2.0,0.85,3.07,2.96,6.85,-0.1805379359587078,0.6466767075394161,-0.41345883571984354,-1.9733333333333336,False,False,False,False,0.5163671423008211,1.0409971065806496,False
66330,2026-04-26 05:00:00+00:00,329,325.0,325.0,2.0,319.0,5,2026-04-26,276.0,1.0,521.67,0.1268681997422934,1.000038778282299,2.0,0.85,35.05,29.76,70.03,-0.9304618057969257,-0.6406629011209098,-0.413173900294727,-6.751428571428566,False,False,False,False,0.5484986497107798,0.03419723496086213,False
