facility_num,hour_start,footfall_plan_b,plan_name,footfall_col,zscore_hod_baseline,is_anomaly_hod,matrix_profile_score,is_matrix_profile_anomaly,stl_score,is_stl_anomaly,isolation_forest_score,is_isolation_forest_anomaly,markov_score,markov_journey_count,is_markov_hour_anomaly,is_anomaly_consensus,zscore_score,zscore_norm,matrix_profile_norm,stl_norm,isolation_forest_norm,markov_norm,ensemble_score,method_agreement_count,is_consensus_anomaly
66333,2026-04-21 11:00:00+00:00,3.3,plan_b,footfall_plan_b,-0.9738742605157676,False,0.47945206451291367,False,2.5953671244274013,False,0.4409206757075135,False,221.36373290033765,2.0,False,False,0.9738742605157676,0.40923360468024317,0.0530156546309912,0.03126981333400757,0.20057730388421594,0.33911614578251686,0.206643,0,False
66335,2026-04-26 17:00:00+00:00,468.5,plan_b,footfall_plan_b,-0.5467133719046061,False,0.915399776263935,False,0.7624229763933275,False,0.42875621291331323,False,337.17117693788396,43.0,False,False,0.5467133719046061,0.2297354935666153,0.10122079344261174,0.00918591590722937,0.17572729954906466,0.5165263003746348,0.206479,0,False
66335,2026-04-26 07:00:00+00:00,357.21,plan_b,footfall_plan_b,0.5950597959745084,False,1.5214139251794558,False,0.7442429647991369,False,0.4203386901386883,False,291.49557301963404,12.0,False,False,0.5950597959745084,0.25005123883032887,0.1682311145954451,0.008966877312030299,0.15853167973588275,0.4465539767509663,0.206467,0,False
66342,2026-04-20 14:00:00+00:00,41.09,plan_b,footfall_plan_b,-1.0622983564737032,False,1.3880206207844525,False,0.6687697298637716,False,0.42498051822912586,False,167.13977642885843,8.0,False,False,1.0622983564737032,0.44639046670706517,0.1534810824664215,0.008057551634776353,0.16801417395875928,0.25604825165748535,0.206398,0,False
66330,2026-04-22 21:00:00+00:00,91.88,plan_b,footfall_plan_b,-0.7892160051798875,False,0.8894531977153923,False,1.8449356829922847,False,0.5013723162067185,False,166.59254042344241,39.0,False,False,0.7892160051798875,0.3316379986262895,0.09835173739092302,0.022228375275866397,0.324070100392129,0.2552099184646057,0.2063,0,False
66336,2026-04-21 17:00:00+00:00,869.08,plan_b,footfall_plan_b,0.26317745091089095,False,0.7291964888698405,False,3.0301335184863634,False,0.4841538710975911,False,336.0638910981524,41.0,False,False,0.26317745091089095,0.1105903105497241,0.08063127072219257,0.036508017924860095,0.28889563828514775,0.5148300039609022,0.206291,0,False
66331,2026-04-21 20:00:00+00:00,97.51,plan_b,footfall_plan_b,-0.7921174144711207,False,1.089843833124779,False,1.3601627906527722,False,0.4659878370144071,False,202.00261592432264,363.0,False,False,0.7921174144711207,0.3328572054900948,0.12051003329677532,0.016387676397403152,0.25178540716710296,0.3094560597290048,0.206199,0,False
66340,2026-04-24 05:00:00+00:00,75.86,plan_b,footfall_plan_b,-0.6971631357184065,False,1.2484026675092745,False,0.2810567141774085,False,0.46724607618040226,False,221.2343187510366,6.0,False,False,0.6971631357184065,0.29295628259969386,0.13804275663786864,0.0033862611982249154,0.2543557836201054,0.33891789096025804,0.205532,0,False
66330,2026-04-21 18:00:00+00:00,297.95,plan_b,footfall_plan_b,-0.7188443986490446,False,0.8984621297048568,False,0.32279934036980984,False,0.5082473730091712,False,184.31289007533746,56.0,False,False,0.7188443986490446,0.30206700843243756,0.09934790460407865,0.0038891897114292353,0.3381147149579951,0.2823564460241798,0.205155,0,False
66342,2026-04-24 01:00:00+00:00,28.67,plan_b,footfall_plan_b,-0.6545429629900125,False,1.7080140187082093,False,1.0607411983556785,False,0.4283926276332283,False,244.10183534589075,10.0,False,False,0.6545429629900125,0.27504677659375615,0.18886451435498372,0.012780149272943983,0.1749845543954837,0.3739495738364952,0.205125,0,False
