facility_num,hour_start,raw_sessions,clean_sessions,clean_unique_devices,trusted_unique_devices,local_unique_devices,hour_of_day,date,clean_unique_devices_dedup,trusted_unique_devices_dedup,footfall_plan_a,capture_rate_facility,hod_factor,hod_factor_profile,density_factor,footfall_plan_b_per_sensor,footfall_plan_b,footfall_plan_b_profile_hod
66330,2026-04-25 16:00:00+00:00,7872,7859.0,7837.0,25.0,7817.0,16,2026-04-25,7534.0,15.0,575.71,0.1268681997422934,1.0375286663287155,0.936983721243105,0.85,876.84,842.94,895.59
66330,2026-04-25 17:00:00+00:00,7450,7443.0,7428.0,16.0,7406.0,17,2026-04-25,7142.0,11.0,554.57,0.1268681997422934,1.015644275641629,0.985064071737716,0.85,813.55,782.23,892.56
66330,2026-04-25 18:00:00+00:00,6573,6567.0,6556.0,11.0,6536.0,18,2026-04-25,6217.0,7.0,542.82,0.1268681997422934,1.0050789526870891,1.230146954924403,0.85,710.58,673.83,970.27
66330,2026-04-25 19:00:00+00:00,5888,5881.0,5869.0,18.0,5857.0,19,2026-04-25,5552.0,10.0,559.27,0.1268681997422934,1.001284160344515,1.5151633816299004,0.85,633.71,599.49,1067.24
66330,2026-04-25 20:00:00+00:00,4192,4185.0,4177.0,8.0,4168.0,20,2026-04-25,3866.0,7.0,535.77,0.1268681997422934,1.0002528661646692,2.0,0.85,450.55,417.01,980.94
66330,2026-04-25 21:00:00+00:00,2931,2925.0,2922.0,8.0,2915.0,21,2026-04-25,2683.0,2.0,535.77,0.1268681997422934,1.000038778282299,2.0,0.85,315.11,289.34,680.77
66330,2026-04-25 22:00:00+00:00,2101,2100.0,2096.0,6.0,2090.0,22,2026-04-25,1918.0,4.0,531.07,0.1268681997422934,1.0000046314053592,2.0,0.85,226.03,206.83,486.67
66330,2026-04-25 23:00:00+00:00,991,990.0,988.0,4.0,986.0,23,2026-04-25,928.0,3.0,526.37,0.1268681997422934,1.0000004307878039,2.0,0.85,106.54,100.07,235.47
66330,2026-04-26 00:00:00+00:00,624,612.0,612.0,1.0,612.0,0,2026-04-26,551.0,1.0,519.33,0.1268681997422934,1.0000000312061639,2.0,0.85,66.0,59.42,139.81
66330,2026-04-26 01:00:00+00:00,537,534.0,533.0,0.0,532.0,1,2026-04-26,451.0,0.0,516.98,0.1268681997422934,1.0000000017605313,2.0,0.85,57.48,48.63,114.44
66330,2026-04-26 02:00:00+00:00,240,236.0,235.0,2.0,234.0,2,2026-04-26,196.0,1.0,521.67,0.1268681997422934,1.0000000312061639,2.0,0.85,25.34,21.14,49.73
66330,2026-04-26 03:00:00+00:00,220,217.0,215.0,1.0,212.0,3,2026-04-26,192.0,0.0,519.33,0.1268681997422934,1.0000004307878039,2.0,0.85,23.19,20.7,48.72
66330,2026-04-26 04:00:00+00:00,169,164.0,163.0,1.0,163.0,4,2026-04-26,139.0,0.0,519.33,0.1268681997422934,1.0000046314053592,2.0,0.85,17.58,14.99,35.27
66330,2026-04-26 05:00:00+00:00,329,325.0,325.0,2.0,319.0,5,2026-04-26,276.0,1.0,521.67,0.1268681997422934,1.000038778282299,2.0,0.85,35.05,29.76,70.03
66330,2026-04-26 06:00:00+00:00,341,337.0,336.0,3.0,333.0,6,2026-04-26,264.0,2.0,524.02,0.1268681997422934,1.0002528661646692,2.0,0.85,36.24,28.48,66.99
66330,2026-04-26 07:00:00+00:00,646,639.0,637.0,3.0,637.0,7,2026-04-26,533.0,2.0,524.02,0.1268681997422934,1.001284160344515,2.0,0.85,68.78,57.55,135.24
66330,2026-04-26 08:00:00+00:00,1484,1475.0,1471.0,9.0,1461.0,8,2026-04-26,1201.0,2.0,538.12,0.1268681997422934,1.0050789526870891,2.0,0.85,159.44,130.17,304.74
66330,2026-04-26 09:00:00+00:00,2619,2605.0,2596.0,6.0,2575.0,9,2026-04-26,2232.0,0.0,531.07,0.1268681997422934,1.015644275641629,1.7256194251734391,0.85,284.33,244.46,488.64
66330,2026-04-26 10:00:00+00:00,4562,4553.0,4537.0,10.0,4518.0,10,2026-04-26,4087.0,5.0,540.47,0.1268681997422934,1.0375286663287155,1.1796009620270316,0.85,507.62,457.27,611.64
66330,2026-04-26 11:00:00+00:00,6156,6146.0,6124.0,12.0,6106.0,11,2026-04-26,5555.0,8.0,545.17,0.1268681997422934,1.0701127791564455,1.0473082706766916,0.85,706.7,641.04,738.09
66330,2026-04-26 12:00:00+00:00,6536,6524.0,6509.0,17.0,6486.0,12,2026-04-26,5936.0,9.0,556.92,0.1268681997422934,1.10201349172765,1.0286532951289398,0.85,773.52,705.43,774.67
66330,2026-04-26 13:00:00+00:00,5919,5909.0,5898.0,13.0,5883.0,13,2026-04-26,5464.0,9.0,547.52,0.1268681997422934,1.1155964303431323,1.0,0.85,709.55,657.34,693.21
66330,2026-04-26 14:00:00+00:00,6549,6536.0,6525.0,16.0,6508.0,14,2026-04-26,5988.0,12.0,554.57,0.1268681997422934,1.10201349172765,0.9253314909786623,0.85,775.42,711.61,702.96
66330,2026-04-26 15:00:00+00:00,6126,6120.0,6102.0,13.0,6076.0,15,2026-04-26,5672.0,7.0,547.52,0.1268681997422934,1.0701127791564455,0.9306234800502419,0.85,704.16,654.54,669.67
66330,2026-04-26 16:00:00+00:00,4680,4670.0,4659.0,11.0,4643.0,16,2026-04-26,4321.0,4.0,542.82,0.1268681997422934,1.0375286663287155,0.936983721243105,0.85,521.27,483.46,513.65
66330,2026-04-26 17:00:00+00:00,4600,4589.0,4571.0,9.0,4558.0,17,2026-04-26,4073.0,5.0,538.12,0.1268681997422934,1.015644275641629,0.985064071737716,0.85,500.64,446.1,509.02
66330,2026-04-26 18:00:00+00:00,3059,3055.0,3045.0,6.0,3037.0,18,2026-04-26,2622.0,4.0,531.07,0.1268681997422934,1.0050789526870891,1.230146954924403,0.85,330.03,284.19,409.21
66330,2026-04-26 19:00:00+00:00,2822,2808.0,2802.0,6.0,2793.0,19,2026-04-26,2313.0,3.0,531.07,0.1268681997422934,1.001284160344515,1.5151633816299004,0.85,302.55,249.75,444.62
66330,2026-04-26 20:00:00+00:00,2398,2390.0,2386.0,8.0,2377.0,20,2026-04-26,1950.0,3.0,535.77,0.1268681997422934,1.0002528661646692,2.0,0.85,257.37,210.34,494.79
66330,2026-04-26 21:00:00+00:00,1016,1008.0,1006.0,7.0,1004.0,21,2026-04-26,775.0,2.0,533.42,0.1268681997422934,1.000038778282299,2.0,0.85,108.49,83.58,196.65
66330,2026-04-26 22:00:00+00:00,808,803.0,801.0,2.0,800.0,22,2026-04-26,695.0,0.0,521.67,0.1268681997422934,1.0000046314053592,2.0,0.85,86.38,74.95,176.35
66330,2026-04-26 23:00:00+00:00,437,434.0,432.0,0.0,431.0,23,2026-04-26,367.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.85,46.59,39.58,93.12
66331,2026-04-20 00:00:00+00:00,154,140.0,139.0,1.0,139.0,0,2026-04-20,118.0,1.0,519.33,0.1268681997422934,1.0000000312061639,2.0,0.85,14.99,12.72,29.94
66331,2026-04-20 01:00:00+00:00,63,57.0,56.0,0.0,55.0,1,2026-04-20,26.0,0.0,516.98,0.1268681997422934,1.0000000017605313,2.0,0.85,6.04,2.8,6.6
66331,2026-04-20 02:00:00+00:00,112,103.0,102.0,0.0,100.0,2,2026-04-20,89.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,11.0,9.6,22.58
66331,2026-04-20 03:00:00+00:00,82,76.0,75.0,0.0,73.0,3,2026-04-20,55.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.85,8.09,5.93,13.96
66331,2026-04-20 04:00:00+00:00,117,108.0,107.0,0.0,107.0,4,2026-04-20,79.0,0.0,516.98,0.1268681997422934,1.0000046314053592,2.0,0.85,11.54,8.52,20.05
66331,2026-04-20 05:00:00+00:00,181,174.0,174.0,1.0,169.0,5,2026-04-20,131.0,0.0,519.33,0.1268681997422934,1.000038778282299,2.0,0.85,18.76,14.13,33.24
66331,2026-04-20 06:00:00+00:00,445,436.0,436.0,9.0,431.0,6,2026-04-20,363.0,7.0,538.12,0.1268681997422934,1.0002528661646692,2.0,0.85,47.03,39.16,92.11
66331,2026-04-20 07:00:00+00:00,573,558.0,554.0,5.0,550.0,7,2026-04-20,471.0,4.0,528.72,0.1268681997422934,1.001284160344515,2.0,0.85,59.82,50.86,119.51
66331,2026-04-20 08:00:00+00:00,930,925.0,920.0,4.0,912.0,8,2026-04-20,784.0,3.0,526.37,0.1268681997422934,1.0050789526870891,2.0,0.85,99.71,84.97,198.93
66331,2026-04-20 09:00:00+00:00,1740,1733.0,1727.0,7.0,1715.0,9,2026-04-20,1514.0,6.0,533.42,0.1268681997422934,1.015644275641629,2.0,0.85,189.15,165.82,384.16
66331,2026-04-20 10:00:00+00:00,2180,2172.0,2156.0,8.0,2142.0,10,2026-04-20,1905.0,6.0,535.77,0.1268681997422934,1.0375286663287155,2.0,0.85,241.22,213.14,483.37
66331,2026-04-20 11:00:00+00:00,2680,2674.0,2662.0,13.0,2644.0,11,2026-04-20,2344.0,11.0,547.52,0.1268681997422934,1.0701127791564455,1.91272108096232,0.85,307.19,270.49,568.8
66331,2026-04-20 12:00:00+00:00,2443,2432.0,2422.0,10.0,2408.0,12,2026-04-20,2184.0,3.0,540.47,0.1268681997422934,1.10201349172765,1.7746012332467003,0.85,287.83,259.54,491.71
66331,2026-04-20 13:00:00+00:00,2440,2430.0,2425.0,11.0,2417.0,13,2026-04-20,2136.0,10.0,542.82,0.1268681997422934,1.1155964303431323,2.0,0.85,291.74,256.97,541.98
66331,2026-04-20 14:00:00+00:00,2255,2250.0,2244.0,5.0,2232.0,14,2026-04-20,2015.0,2.0,528.72,0.1268681997422934,1.10201349172765,2.0,0.85,266.67,239.46,511.28
66331,2026-04-20 15:00:00+00:00,2515,2505.0,2493.0,12.0,2474.0,15,2026-04-20,2206.0,9.0,545.17,0.1268681997422934,1.0701127791564455,2.0,0.85,287.69,254.57,559.74
66331,2026-04-20 16:00:00+00:00,2385,2378.0,2372.0,9.0,2357.0,16,2026-04-20,2114.0,5.0,538.12,0.1268681997422934,1.0375286663287155,2.0,0.85,265.39,236.52,536.4
66331,2026-04-20 17:00:00+00:00,1979,1969.0,1963.0,9.0,1948.0,17,2026-04-20,1764.0,7.0,538.12,0.1268681997422934,1.015644275641629,2.0,0.85,215.0,193.2,447.59
66331,2026-04-20 18:00:00+00:00,1462,1449.0,1442.0,4.0,1436.0,18,2026-04-20,1296.0,3.0,526.37,0.1268681997422934,1.0050789526870891,2.0,0.85,156.29,140.47,328.84
66331,2026-04-20 19:00:00+00:00,1019,1018.0,1011.0,5.0,1005.0,19,2026-04-20,879.0,3.0,528.72,0.1268681997422934,1.001284160344515,2.0,0.85,109.16,94.91,223.03
66331,2026-04-20 20:00:00+00:00,1478,1460.0,1456.0,9.0,1442.0,20,2026-04-20,1203.0,4.0,538.12,0.1268681997422934,1.0002528661646692,2.0,0.85,157.05,129.76,305.24
66331,2026-04-20 21:00:00+00:00,902,890.0,883.0,3.0,872.0,21,2026-04-20,711.0,3.0,524.02,0.1268681997422934,1.000038778282299,2.0,0.85,95.22,76.68,180.41
66331,2026-04-20 22:00:00+00:00,418,413.0,412.0,1.0,410.0,22,2026-04-20,338.0,0.0,519.33,0.1268681997422934,1.0000046314053592,2.0,0.85,44.43,36.45,85.76
66331,2026-04-20 23:00:00+00:00,207,202.0,201.0,3.0,199.0,23,2026-04-20,154.0,3.0,524.02,0.1268681997422934,1.0000004307878039,2.0,0.85,21.68,16.61,39.08
66331,2026-04-21 00:00:00+00:00,112,96.0,94.0,1.0,90.0,0,2026-04-21,66.0,0.0,519.33,0.1268681997422934,1.0000000312061639,2.0,0.85,10.14,7.12,16.75
66331,2026-04-21 01:00:00+00:00,116,109.0,109.0,0.0,108.0,1,2026-04-21,83.0,0.0,516.98,0.1268681997422934,1.0000000017605313,2.0,0.85,11.75,8.95,21.06
66331,2026-04-21 02:00:00+00:00,70,60.0,57.0,0.0,54.0,2,2026-04-21,38.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,6.15,4.1,9.64
66331,2026-04-21 03:00:00+00:00,107,103.0,102.0,0.0,102.0,3,2026-04-21,89.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.85,11.0,9.6,22.58
66331,2026-04-21 04:00:00+00:00,98,93.0,89.0,0.0,87.0,4,2026-04-21,61.0,0.0,516.98,0.1268681997422934,1.0000046314053592,2.0,0.85,9.6,6.58,15.48
66331,2026-04-21 05:00:00+00:00,255,245.0,244.0,0.0,242.0,5,2026-04-21,212.0,0.0,516.98,0.1268681997422934,1.000038778282299,2.0,0.85,26.31,22.86,53.79
66331,2026-04-21 06:00:00+00:00,365,360.0,358.0,4.0,356.0,6,2026-04-21,299.0,3.0,526.37,0.1268681997422934,1.0002528661646692,2.0,0.85,38.62,32.25,75.87
66331,2026-04-21 07:00:00+00:00,581,575.0,575.0,5.0,563.0,7,2026-04-21,496.0,4.0,528.72,0.1268681997422934,1.001284160344515,2.0,0.85,62.09,53.56,125.85
66331,2026-04-21 08:00:00+00:00,866,858.0,848.0,3.0,836.0,8,2026-04-21,727.0,3.0,524.02,0.1268681997422934,1.0050789526870891,2.0,0.85,91.91,78.8,184.47
66331,2026-04-21 09:00:00+00:00,1335,1330.0,1323.0,1.0,1312.0,9,2026-04-21,1160.0,1.0,519.33,0.1268681997422934,1.015644275641629,2.0,0.85,144.9,127.05,294.33
66331,2026-04-21 10:00:00+00:00,1804,1797.0,1794.0,1.0,1783.0,10,2026-04-21,1612.0,1.0,519.33,0.1268681997422934,1.0375286663287155,2.0,0.85,200.72,180.36,409.02
66331,2026-04-21 11:00:00+00:00,2431,2425.0,2414.0,6.0,2401.0,11,2026-04-21,2175.0,5.0,531.07,0.1268681997422934,1.0701127791564455,1.91272108096232,0.85,278.57,250.99,527.79
66331,2026-04-21 12:00:00+00:00,2534,2525.0,2518.0,8.0,2504.0,12,2026-04-21,2234.0,5.0,535.77,0.1268681997422934,1.10201349172765,1.7746012332467003,0.85,299.24,265.49,502.96
66331,2026-04-21 13:00:00+00:00,2225,2217.0,2212.0,4.0,2189.0,13,2026-04-21,1978.0,3.0,526.37,0.1268681997422934,1.1155964303431323,2.0,0.85,266.11,237.96,501.89
66331,2026-04-21 14:00:00+00:00,2201,2191.0,2185.0,11.0,2165.0,14,2026-04-21,1919.0,8.0,542.82,0.1268681997422934,1.10201349172765,2.0,0.85,259.66,228.05,486.92
66331,2026-04-21 15:00:00+00:00,2022,2017.0,2013.0,6.0,1997.0,15,2026-04-21,1768.0,4.0,531.07,0.1268681997422934,1.0701127791564455,2.0,0.85,232.3,204.03,448.61
66331,2026-04-21 16:00:00+00:00,2161,2155.0,2153.0,11.0,2141.0,16,2026-04-21,1912.0,9.0,542.82,0.1268681997422934,1.0375286663287155,2.0,0.85,240.89,213.92,485.14
66331,2026-04-21 17:00:00+00:00,2035,2028.0,2021.0,6.0,2008.0,17,2026-04-21,1789.0,6.0,531.07,0.1268681997422934,1.015644275641629,2.0,0.85,221.35,195.94,453.93
66331,2026-04-21 18:00:00+00:00,1683,1673.0,1667.0,9.0,1653.0,18,2026-04-21,1457.0,6.0,538.12,0.1268681997422934,1.0050789526870891,2.0,0.85,180.68,157.92,369.69
66331,2026-04-21 19:00:00+00:00,1131,1120.0,1115.0,7.0,1106.0,19,2026-04-21,983.0,6.0,533.42,0.1268681997422934,1.001284160344515,2.0,0.85,120.39,106.14,249.42
66331,2026-04-21 20:00:00+00:00,1077,1068.0,1062.0,4.0,1052.0,20,2026-04-21,904.0,4.0,526.37,0.1268681997422934,1.0002528661646692,2.0,0.85,114.55,97.51,229.38
66331,2026-04-21 21:00:00+00:00,840,830.0,826.0,4.0,823.0,21,2026-04-21,699.0,3.0,526.37,0.1268681997422934,1.000038778282299,2.0,0.85,89.08,75.38,177.36
66331,2026-04-21 22:00:00+00:00,454,449.0,447.0,1.0,443.0,22,2026-04-21,368.0,1.0,519.33,0.1268681997422934,1.0000046314053592,2.0,0.85,48.2,39.68,93.37
66331,2026-04-21 23:00:00+00:00,134,133.0,133.0,1.0,130.0,23,2026-04-21,104.0,1.0,519.33,0.1268681997422934,1.0000004307878039,2.0,0.85,14.34,11.22,26.39
66331,2026-04-22 00:00:00+00:00,145,131.0,131.0,0.0,130.0,0,2026-04-22,104.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,14.13,11.22,26.39
66331,2026-04-22 01:00:00+00:00,49,42.0,41.0,0.0,40.0,1,2026-04-22,33.0,0.0,516.98,0.1268681997422934,1.0000000017605313,2.0,0.85,4.42,3.56,8.37
66331,2026-04-22 02:00:00+00:00,41,34.0,31.0,0.0,29.0,2,2026-04-22,18.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,3.34,1.94,4.57
66331,2026-04-22 03:00:00+00:00,73,66.0,63.0,0.0,62.0,3,2026-04-22,42.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.85,6.79,4.53,10.66
66331,2026-04-22 04:00:00+00:00,108,97.0,93.0,1.0,93.0,4,2026-04-22,62.0,1.0,519.33,0.1268681997422934,1.0000046314053592,2.0,0.85,10.03,6.69,15.73
66331,2026-04-22 05:00:00+00:00,185,180.0,178.0,3.0,178.0,5,2026-04-22,121.0,2.0,524.02,0.1268681997422934,1.000038778282299,2.0,0.85,19.2,13.05,30.7
66331,2026-04-22 06:00:00+00:00,354,348.0,347.0,5.0,342.0,6,2026-04-22,248.0,3.0,528.72,0.1268681997422934,1.0002528661646692,2.0,0.85,37.43,26.75,62.93
66331,2026-04-22 07:00:00+00:00,514,511.0,509.0,6.0,506.0,7,2026-04-22,390.0,3.0,531.07,0.1268681997422934,1.001284160344515,2.0,0.85,54.96,42.11,98.96
66331,2026-04-22 08:00:00+00:00,714,706.0,704.0,4.0,696.0,8,2026-04-22,561.0,3.0,526.37,0.1268681997422934,1.0050789526870891,2.0,0.85,76.3,60.8,142.35
66331,2026-04-22 09:00:00+00:00,1232,1227.0,1221.0,5.0,1212.0,9,2026-04-22,944.0,4.0,528.72,0.1268681997422934,1.015644275641629,2.0,0.85,133.73,103.39,239.53
66331,2026-04-22 10:00:00+00:00,1647,1645.0,1639.0,5.0,1619.0,10,2026-04-22,1309.0,4.0,528.72,0.1268681997422934,1.0375286663287155,2.0,0.85,183.38,146.46,332.14
66331,2026-04-22 11:00:00+00:00,2321,2315.0,2310.0,11.0,2294.0,11,2026-04-22,1856.0,9.0,542.82,0.1268681997422934,1.0701127791564455,1.91272108096232,0.85,266.57,214.18,450.38
66331,2026-04-22 12:00:00+00:00,2528,2517.0,2508.0,7.0,2489.0,12,2026-04-22,2073.0,4.0,533.42,0.1268681997422934,1.10201349172765,1.7746012332467003,0.85,298.05,246.35,466.72
66331,2026-04-22 13:00:00+00:00,1803,1799.0,1790.0,7.0,1772.0,13,2026-04-22,1433.0,3.0,533.42,0.1268681997422934,1.1155964303431323,2.0,0.85,215.34,172.4,363.6
66331,2026-04-22 14:00:00+00:00,1956,1951.0,1945.0,5.0,1931.0,14,2026-04-22,1544.0,1.0,528.72,0.1268681997422934,1.10201349172765,2.0,0.85,231.14,183.49,391.77
66331,2026-04-22 15:00:00+00:00,2234,2232.0,2223.0,8.0,2205.0,15,2026-04-22,1830.0,7.0,535.77,0.1268681997422934,1.0701127791564455,2.0,0.85,256.53,211.18,464.34
66331,2026-04-22 16:00:00+00:00,2097,2092.0,2086.0,9.0,2072.0,16,2026-04-22,1714.0,4.0,538.12,0.1268681997422934,1.0375286663287155,2.0,0.85,233.39,191.77,434.9
66331,2026-04-22 17:00:00+00:00,2271,2265.0,2257.0,8.0,2245.0,17,2026-04-22,1843.0,6.0,535.77,0.1268681997422934,1.015644275641629,2.0,0.85,247.2,201.85,467.64
66331,2026-04-22 18:00:00+00:00,1735,1730.0,1727.0,3.0,1717.0,18,2026-04-22,1365.0,2.0,524.02,0.1268681997422934,1.0050789526870891,2.0,0.85,187.18,147.95,346.35
66331,2026-04-22 19:00:00+00:00,981,973.0,969.0,3.0,962.0,19,2026-04-22,760.0,1.0,524.02,0.1268681997422934,1.001284160344515,2.0,0.85,104.63,82.06,192.84
66331,2026-04-22 20:00:00+00:00,1241,1235.0,1231.0,5.0,1213.0,20,2026-04-22,1000.0,3.0,528.72,0.1268681997422934,1.0002528661646692,2.0,0.85,132.78,107.87,253.74
66331,2026-04-22 21:00:00+00:00,711,701.0,697.0,0.0,693.0,21,2026-04-22,537.0,0.0,516.98,0.1268681997422934,1.000038778282299,2.0,0.85,75.17,57.91,136.26
66331,2026-04-22 22:00:00+00:00,316,313.0,313.0,0.0,311.0,22,2026-04-22,241.0,0.0,516.98,0.1268681997422934,1.0000046314053592,2.0,0.85,33.75,25.99,61.15
66331,2026-04-22 23:00:00+00:00,178,175.0,174.0,0.0,171.0,23,2026-04-22,122.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.85,18.76,13.16,30.96
66331,2026-04-23 00:00:00+00:00,55,47.0,47.0,0.0,47.0,0,2026-04-23,21.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,5.07,2.26,5.33
66331,2026-04-23 01:00:00+00:00,17,16.0,16.0,0.0,15.0,1,2026-04-23,7.0,0.0,516.98,0.1268681997422934,1.0000000017605313,2.0,0.85,1.73,0.75,1.78
66331,2026-04-23 02:00:00+00:00,13,8.0,8.0,0.0,8.0,2,2026-04-23,2.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,0.86,0.22,0.51
66331,2026-04-23 03:00:00+00:00,13,11.0,11.0,0.0,9.0,3,2026-04-23,5.0,0.0,516.98,0.1268681997422934,1.0000004307878039,2.0,0.85,1.19,0.54,1.27
66331,2026-04-23 04:00:00+00:00,50,48.0,48.0,1.0,46.0,4,2026-04-23,27.0,0.0,519.33,0.1268681997422934,1.0000046314053592,2.0,0.85,5.18,2.91,6.85
66331,2026-04-23 05:00:00+00:00,89,85.0,85.0,0.0,81.0,5,2026-04-23,47.0,0.0,516.98,0.1268681997422934,1.000038778282299,2.0,0.85,9.17,5.07,11.93
66331,2026-04-23 06:00:00+00:00,209,208.0,208.0,5.0,203.0,6,2026-04-23,129.0,2.0,528.72,0.1268681997422934,1.0002528661646692,2.0,0.85,22.44,13.91,32.73
66331,2026-04-23 07:00:00+00:00,361,356.0,356.0,2.0,348.0,7,2026-04-23,252.0,1.0,521.67,0.1268681997422934,1.001284160344515,2.0,0.85,38.44,27.21,63.94
66331,2026-04-23 08:00:00+00:00,273,266.0,266.0,3.0,257.0,8,2026-04-23,150.0,1.0,524.02,0.1268681997422934,1.0050789526870891,2.0,0.85,28.83,16.26,38.06
66331,2026-04-23 09:00:00+00:00,727,723.0,722.0,3.0,716.0,9,2026-04-23,486.0,3.0,524.02,0.1268681997422934,1.015644275641629,2.0,0.85,79.08,53.23,123.32
66331,2026-04-23 10:00:00+00:00,912,905.0,904.0,2.0,885.0,10,2026-04-23,640.0,1.0,521.67,0.1268681997422934,1.0375286663287155,2.0,0.85,101.14,71.61,162.39
66331,2026-04-23 11:00:00+00:00,840,834.0,827.0,1.0,810.0,11,2026-04-23,595.0,0.0,519.33,0.1268681997422934,1.0701127791564455,1.91272108096232,0.85,95.43,68.66,144.38
66331,2026-04-23 12:00:00+00:00,1035,1028.0,1021.0,1.0,1008.0,12,2026-04-23,851.0,1.0,519.33,0.1268681997422934,1.10201349172765,1.7746012332467003,0.85,121.33,101.13,191.59
66331,2026-04-23 13:00:00+00:00,683,678.0,678.0,5.0,669.0,13,2026-04-23,549.0,3.0,528.72,0.1268681997422934,1.1155964303431323,2.0,0.85,81.57,66.05,139.3
66331,2026-04-23 14:00:00+00:00,517,508.0,507.0,1.0,498.0,14,2026-04-23,396.0,1.0,519.33,0.1268681997422934,1.10201349172765,2.0,0.85,60.25,47.06,100.48
66331,2026-04-23 15:00:00+00:00,817,810.0,809.0,4.0,792.0,15,2026-04-23,655.0,3.0,526.37,0.1268681997422934,1.0701127791564455,2.0,0.85,93.36,75.59,166.2
66331,2026-04-23 16:00:00+00:00,968,960.0,956.0,3.0,945.0,16,2026-04-23,776.0,0.0,524.02,0.1268681997422934,1.0375286663287155,2.0,0.85,106.96,86.82,196.9
66331,2026-04-23 17:00:00+00:00,968,960.0,956.0,4.0,941.0,17,2026-04-23,804.0,1.0,526.37,0.1268681997422934,1.015644275641629,2.0,0.85,104.71,88.06,204.0
66331,2026-04-23 18:00:00+00:00,714,708.0,703.0,4.0,692.0,18,2026-04-23,573.0,3.0,526.37,0.1268681997422934,1.0050789526870891,2.0,0.85,76.2,62.1,145.39
66331,2026-04-23 19:00:00+00:00,561,548.0,547.0,2.0,542.0,19,2026-04-23,455.0,2.0,521.67,0.1268681997422934,1.001284160344515,2.0,0.85,59.06,49.13,115.45
66331,2026-04-23 20:00:00+00:00,579,571.0,571.0,3.0,561.0,20,2026-04-23,471.0,1.0,524.02,0.1268681997422934,1.0002528661646692,2.0,0.85,61.59,50.8,119.51
66331,2026-04-23 21:00:00+00:00,393,387.0,387.0,0.0,380.0,21,2026-04-23,299.0,0.0,516.98,0.1268681997422934,1.000038778282299,2.0,0.85,41.73,32.24,75.87
66331,2026-04-23 22:00:00+00:00,412,411.0,411.0,1.0,409.0,22,2026-04-23,321.0,1.0,519.33,0.1268681997422934,1.0000046314053592,2.0,0.85,44.32,34.62,81.45
66331,2026-04-23 23:00:00+00:00,110,109.0,109.0,1.0,108.0,23,2026-04-23,90.0,1.0,519.33,0.1268681997422934,1.0000004307878039,2.0,0.85,11.75,9.71,22.84
66331,2026-04-24 00:00:00+00:00,150,133.0,133.0,0.0,132.0,0,2026-04-24,122.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,14.34,13.16,30.96
66331,2026-04-24 01:00:00+00:00,113,111.0,110.0,1.0,110.0,1,2026-04-24,98.0,1.0,519.33,0.1268681997422934,1.0000000017605313,2.0,0.85,11.86,10.57,24.87
66331,2026-04-24 02:00:00+00:00,87,85.0,84.0,0.0,84.0,2,2026-04-24,78.0,0.0,516.98,0.1268681997422934,1.0000000312061639,2.0,0.85,9.06,8.41,19.79
66331,2026-04-24 03:00:00+00:00,82,80.0,79.0,1.0,78.0,3,2026-04-24,78.0,0.0,519.33,0.1268681997422934,1.0000004307878039,2.0,0.85,8.52,8.41,19.79
66331,2026-04-24 04:00:00+00:00,189,187.0,187.0,0.0,186.0,4,2026-04-24,177.0,0.0,516.98,0.1268681997422934,1.0000046314053592,2.0,0.85,20.17,19.09,44.91
66331,2026-04-24 05:00:00+00:00,255,253.0,251.0,3.0,250.0,5,2026-04-24,231.0,2.0,524.02,0.1268681997422934,1.000038778282299,2.0,0.85,27.07,24.91,58.61
66331,2026-04-24 06:00:00+00:00,428,424.0,424.0,3.0,421.0,6,2026-04-24,381.0,2.0,524.02,0.1268681997422934,1.0002528661646692,2.0,0.85,45.73,41.1,96.67
66331,2026-04-24 07:00:00+00:00,588,580.0,578.0,2.0,568.0,7,2026-04-24,482.0,2.0,521.67,0.1268681997422934,1.001284160344515,2.0,0.85,62.41,52.04,122.3
66331,2026-04-24 08:00:00+00:00,931,920.0,914.0,1.0,903.0,8,2026-04-24,793.0,1.0,519.33,0.1268681997422934,1.0050789526870891,2.0,0.85,99.06,85.95,201.21
66331,2026-04-24 09:00:00+00:00,1641,1635.0,1631.0,3.0,1623.0,9,2026-04-24,1457.0,2.0,524.02,0.1268681997422934,1.015644275641629,2.0,0.85,178.64,159.58,369.69
66331,2026-04-24 10:00:00+00:00,1821,1816.0,1809.0,6.0,1794.0,10,2026-04-24,1627.0,3.0,531.07,0.1268681997422934,1.0375286663287155,2.0,0.85,202.4,182.04,412.83
